14,10,521.44,544.28,38.29,110.18,-1,-1,-1,-1
14,9,45.17,569.17,72.42,200.82,-1,-1,-1,-1
15,0,1713.62,590.30,57.27,147.48,-1,-1,-1,-1
15,4,1620.12,595.19,43.33,125.43,-1,-1,-1,-1
15,5,1410.37,529.01,38.41,105.77,-1,-1,-1,-1
15,6,478.43,537.15,38.15,118.82,-1,-1,-1,-1
15,7,153.80,570.38,68.46,205.42,-1,-1,-1,-1
15,8,1489.17,518.84,27.06,78.45,-1,-1,-1,-1
15,9,37.24,572.49,68.87,198.79,-1,-1,-1,-1
15,10,520.81,540.23,38.73,111.98,-1,-1,-1,-1
16,0,1719.65,592.20,57.46,149.40,-1,-1,-1,-1
16,4,1628.24,600.32,43.49,125.60,-1,-1,-1,-1
16,5,1413.48,532.19,38.44,105.86,-1,-1,-1,-1
16,7,139.63,568.59,70.77,212.14,-1,-1,-1,-1
16,8,1494.06,520.38,28.53,80.11,-1,-1,-1,-1
16,6,473.00,537.77,41.63,119.02,-1,-1,-1,-1
16,10,517.87,537.27,42.87,116.66,-1,-1,-1,-1
17,0,1727.55,591.84,57.48,151.17,-1,-1,-1,-1
17,4,1633.80,599.75,42.79,124.35,-1,-1,-1,-1
17,5,1417.10,533.04,37.89,105.21,-1,-1,-1,-1
17,6,471.64,539.87,38.14,116.36,-1,-1,-1,-1
17,7,118.26,574.13,71.83,215.56,-1,-1,-1,-1
17,10,514.29,541.37,41.42,115.52,-1,-1,-1,-1
18,0,1739.12,594.68,56.27,149.87,-1,-1,-1,-1
18,4,1645.01,601.65,43.21,125.42,-1,-1,-1,-1
18,5,1421.41,534.80,39.58,111.21,-1,-1,-1,-1
18,6,471.33,536.28,39.78,122.28,-1,-1,-1,-1
18,10,512.20,538.00,41.11,115.50,-1,-1,-1,-1
19,0,1749.47,596.48,54.69,147.32,-1,-1,-1,-1
19,4,1654.40,601.85,43.98,126.82,-1,-1,-1,-1
19,5,1423.39,532.82,39.41,110.72,-1,-1,-1,-1
19,6,470.73,534.62,40.34,124.80,-1,-1,-1,-1
19,10,513.83,540.43,41.10,116.66,-1,-1,-1,-1
20,0,1758.46,597.89,53.66,145.91,-1,-1,-1,-1
20,5,1424.48,530.13,39.74,110.82,-1,-1,-1,-1
20,6,468.05,538.72,37.44,115.52,-1,-1,-1,-1
20,10,508.19,544.92,40.37,113.90,-1,-1,-1,-1
20,4,1661.46,604.11,48.06,127.56,-1,-1,-1,-1
21,0,1768.27,600.65,53.50,145.76,-1,-1,-1,-1
21,4,1667.93,602.83,47.99,134.40,-1,-1,-1,-1
21,5,1426.32,527.14,41.50,113.47,-1,-1,-1,-1
21,6,466.81,539.72,36.47,112.70,-1,-1,-1,-1
21,10,506.43,542.80,41.13,116.53,-1,-1,-1,-1
22,0,1775.71,600.67,54.39,147.93,-1,-1,-1,-1
22,5,1426.87,530.39,42.21,114.61,-1,-1,-1,-1
22,6,461.92,537.78,41.63,121.95,-1,-1,-1,-1
22,10,501.75,537.41,45.14,123.85,-1,-1,-1,-1
23,0,1782.17,601.72,55.10,149.26,-1,-1,-1,-1
23,5,1429.71,531.44,42.11,113.40,-1,-1,-1,-1
23,6,460.81,533.88,42.98,125.94,-1,-1,-1,-1
23,10,497.65,539.14,44.22,126.03,-1,-1,-1,-1
24,0,1792.03,600.28,55.53,151.10,-1,-1,-1,-1
24,5,1434.16,531.08,42.19,113.81,-1,-1,-1,-1
24,10,498.26,547.76,42.12,119.23,-1,-1,-1,-1
24,11,1530.90,528.98,22.11,69.06,-1,-1,-1,-1
25,0,1803.74,605.68,55.99,152.45,-1,-1,-1,-1
25,5,1436.83,536.74,41.50,113.70,-1,-1,-1,-1
25,11,1527.05,520.76,30.39,87.81,-1,-1,-1,-1
25,10,495.33,545.31,46.25,123.71,-1,-1,-1,-1
26,0,1809.77,611.10,58.98,155.73,-1,-1,-1,-1
26,5,1439.79,538.32,42.16,115.11,-1,-1,-1,-1
26,11,1528.50,517.42,32.78,91.94,-1,-1,-1,-1
26,10,493.81,544.80,48.25,127.00,-1,-1,-1,-1
27,0,1817.02,614.64,62.03,159.25,-1,-1,-1,-1
27,5,1442.97,541.19,42.94,116.05,-1,-1,-1,-1
27,10,494.37,548.15,44.61,126.11,-1,-1,-1,-1
27,11,1529.71,524.65,30.49,85.36,-1,-1,-1,-1
28,0,1827.51,614.67,63.16,161.27,-1,-1,-1,-1
28,5,1445.62,543.26,41.93,115.15,-1,-1,-1,-1
28,10,488.52,546.23,45.66,128.60,-1,-1,-1,-1
28,11,1533.80,524.00,30.02,86.42,-1,-1,-1,-1
28,12,1720.65,616.38,51.63,153.67,-1,-1,-1,-1
29,0,1836.58,622.60,64.92,162.93,-1,-1,-1,-1
29,5,1449.58,547.56,43.10,116.78,-1,-1,-1,-1
29,10,486.94,547.82,44.22,125.36,-1,-1,-1,-1
29,11,1536.54,528.03,30.26,87.81,-1,-1,-1,-1
29,13,445.61,553.09,41.67,124.82,-1,-1,-1,-1
29,12,1729.14,622.15,52.05,149.95,-1,-1,-1,-1
30,0,1849.43,623.53,63.62,163.79,-1,-1,-1,-1
30,5,1451.53,551.20,43.19,116.82,-1,-1,-1,-1
30,10,481.43,553.08,45.11,128.22,-1,-1,-1,-1
30,11,1541.15,530.80,30.37,87.42,-1,-1,-1,-1
30,12,1740.39,623.32,54.06,154.26,-1,-1,-1,-1
30,13,446.05,555.77,43.21,133.53,-1,-1,-1,-1
31,0,1860.41,625.66,61.49,165.37,-1,-1,-1,-1
31,5,1455.77,554.09,42.87,117.91,-1,-1,-1,-1
31,11,1545.40,528.13,33.02,92.68,-1,-1,-1,-1
31,13,439.07,575.83,43.31,128.91,-1,-1,-1,-1
31,10,481.53,549.77,47.27,143.01,-1,-1,-1,-1
31,12,1748.82,624.74,56.64,154.04,-1,-1,-1,-1
32,0,1863.46,633.49,60.64,165.96,-1,-1,-1,-1
32,5,1459.91,559.97,42.49,116.58,-1,-1,-1,-1
32,11,1547.54,525.26,34.59,97.93,-1,-1,-1,-1
32,13,437.89,569.31,42.29,127.39,-1,-1,-1,-1
32,10,479.24,550.19,49.44,136.83,-1,-1,-1,-1
32,12,1757.72,626.88,55.73,154.86,-1,-1,-1,-1
33,5,1463.58,552.32,41.22,117.69,-1,-1,-1,-1
33,10,478.69,555.15,47.06,130.35,-1,-1,-1,-1
33,11,1551.82,515.86,36.40,101.09,-1,-1,-1,-1
33,13,438.10,560.06,41.77,126.17,-1,-1,-1,-1
33,12,1767.37,626.38,58.07,150.75,-1,-1,-1,-1
34,5,1467.19,549.81,41.95,119.34,-1,-1,-1,-1
34,10,476.51,548.23,49.66,139.76,-1,-1,-1,-1
34,11,1555.52,516.31,36.75,99.99,-1,-1,-1,-1
34,12,1776.79,626.69,56.24,155.51,-1,-1,-1,-1
34,13,437.14,556.05,42.88,130.13,-1,-1,-1,-1
35,5,1471.66,547.20,41.69,119.24,-1,-1,-1,-1
35,10,477.38,545.60,46.24,131.02,-1,-1,-1,-1
35,11,1562.11,520.30,34.65,95.45,-1,-1,-1,-1
35,12,1784.57,622.39,57.84,162.60,-1,-1,-1,-1
35,13,432.30,551.58,41.67,127.96,-1,-1,-1,-1
35,14,520.83,529.37,32.49,94.83,-1,-1,-1,-1
36,5,1476.11,547.57,41.44,118.55,-1,-1,-1,-1
36,10,471.61,544.07,46.71,132.09,-1,-1,-1,-1
36,11,1569.35,519.26,31.80,91.58,-1,-1,-1,-1
36,12,1796.62,621.06,61.92,173.46,-1,-1,-1,-1
36,13,430.97,549.44,40.93,126.72,-1,-1,-1,-1
36,14,522.02,529.54,30.36,89.03,-1,-1,-1,-1
37,5,1480.12,546.21,41.14,118.86,-1,-1,-1,-1
37,10,469.96,537.06,47.22,134.25,-1,-1,-1,-1
37,11,1572.83,518.51,30.49,90.54,-1,-1,-1,-1
37,12,1803.84,615.51,66.48,181.63,-1,-1,-1,-1
37,13,429.38,541.57,41.43,130.23,-1,-1,-1,-1
37,14,520.24,526.44,29.87,85.55,-1,-1,-1,-1
38,5,1482.98,542.23,41.24,120.17,-1,-1,-1,-1
38,10,469.69,541.84,47.26,133.60,-1,-1,-1,-1
38,11,1576.25,512.19,32.97,93.59,-1,-1,-1,-1
38,12,1814.33,619.46,65.83,181.23,-1,-1,-1,-1
38,13,425.44,544.52,40.94,128.01,-1,-1,-1,-1
38,14,517.28,526.77,29.98,78.19,-1,-1,-1,-1
39,5,1488.30,543.25,41.11,120.40,-1,-1,-1,-1
39,11,1581.77,511.80,33.92,94.70,-1,-1,-1,-1
39,12,1826.92,626.86,64.70,178.08,-1,-1,-1,-1
39,13,423.99,540.72,40.51,127.52,-1,-1,-1,-1
39,14,517.43,518.67,26.91,78.81,-1,-1,-1,-1
40,5,1490.29,541.82,43.43,122.35,-1,-1,-1,-1
40,11,1587.61,505.24,34.81,96.92,-1,-1,-1,-1
40,12,1839.96,627.90,66.72,180.31,-1,-1,-1,-1
40,13,423.34,538.79,40.86,128.48,-1,-1,-1,-1
40,14,510.35,522.35,29.83,89.75,-1,-1,-1,-1
41,5,1496.17,544.95,43.82,121.55,-1,-1,-1,-1
41,11,1591.09,506.33,34.67,97.65,-1,-1,-1,-1
41,12,1849.38,631.19,68.88,180.25,-1,-1,-1,-1
41,13,422.32,538.03,41.29,128.95,-1,-1,-1,-1
41,14,509.61,520.69,28.76,86.96,-1,-1,-1,-1
42,5,1500.09,548.16,43.92,121.18,-1,-1,-1,-1
42,11,1595.41,503.31,36.26,100.66,-1,-1,-1,-1
42,12,1857.61,633.89,66.32,175.89,-1,-1,-1,-1
42,13,420.53,541.24,42.30,131.04,-1,-1,-1,-1
42,14,507.50,521.63,31.26,94.30,-1,-1,-1,-1
43,5,1503.38,548.42,45.51,123.93,-1,-1,-1,-1
43,11,1598.46,507.49,36.58,101.31,-1,-1,-1,-1
43,13,416.04,543.54,42.20,131.29,-1,-1,-1,-1
43,14,504.48,524.05,29.78,90.29,-1,-1,-1,-1
44,5,1508.39,552.15,44.34,123.22,-1,-1,-1,-1
44,11,1599.35,504.76,38.54,105.61,-1,-1,-1,-1
44,13,412.71,543.62,42.96,134.14,-1,-1,-1,-1
44,14,501.99,526.75,30.63,89.86,-1,-1,-1,-1
45,5,1512.67,556.08,45.40,124.39,-1,-1,-1,-1
45,11,1601.66,505.34,40.72,108.80,-1,-1,-1,-1
45,13,413.99,546.51,42.16,128.38,-1,-1,-1,-1
45,16,352.01,548.00,43.15,127.72,-1,-1,-1,-1
45,14,500.09,526.13,30.64,93.16,-1,-1,-1,-1
46,5,1515.36,555.52,46.18,125.30,-1,-1,-1,-1
46,11,1604.28,509.36,40.65,107.35,-1,-1,-1,-1
46,13,405.94,545.23,42.80,131.58,-1,-1,-1,-1
46,14,498.06,528.32,29.75,91.34,-1,-1,-1,-1
46,15,452.28,541.88,46.78,136.02,-1,-1,-1,-1
46,16,348.85,553.47,44.12,125.61,-1,-1,-1,-1
47,5,1521.14,558.84,46.01,125.89,-1,-1,-1,-1
47,11,1611.29,514.48,40.49,106.29,-1,-1,-1,-1
47,13,405.69,544.70,43.25,132.66,-1,-1,-1,-1
47,14,493.69,522.73,32.53,96.39,-1,-1,-1,-1
47,15,449.99,544.37,50.98,134.30,-1,-1,-1,-1
47,16,347.06,550.66,42.71,129.57,-1,-1,-1,-1
48,5,1527.36,559.14,46.23,128.74,-1,-1,-1,-1
48,11,1618.66,521.72,37.35,101.40,-1,-1,-1,-1
48,13,403.25,545.00,48.40,144.86,-1,-1,-1,-1
48,14,492.50,530.77,29.39,88.22,-1,-1,-1,-1
48,16,346.10,553.96,38.82,123.64,-1,-1,-1,-1
48,15,447.10,548.47,51.43,134.10,-1,-1,-1,-1
49,5,1529.85,563.18,47.91,130.49,-1,-1,-1,-1
49,11,1624.81,528.35,35.49,98.56,-1,-1,-1,-1
49,13,401.10,521.76,61.69,173.48,-1,-1,-1,-1
49,14,488.04,530.01,31.48,93.56,-1,-1,-1,-1
49,15,446.39,556.48,45.94,126.52,-1,-1,-1,-1
49,16,344.49,556.36,38.41,119.17,-1,-1,-1,-1
50,5,1531.26,562.16,48.54,131.03,-1,-1,-1,-1
50,11,1631.20,528.52,34.33,96.84,-1,-1,-1,-1
50,13,393.70,518.15,61.80,172.85,-1,-1,-1,-1
50,14,485.15,528.74,31.14,92.26,-1,-1,-1,-1
50,15,444.13,544.38,48.67,138.23,-1,-1,-1,-1
50,16,339.24,557.36,38.06,118.16,-1,-1,-1,-1
51,5,1538.10,566.14,46.67,128.27,-1,-1,-1,-1
51,11,1635.42,527.50,36.32,97.78,-1,-1,-1,-1
51,13,398.09,552.72,42.96,132.00,-1,-1,-1,-1
51,14,505.71,543.86,26.98,79.88,-1,-1,-1,-1
51,16,336.31,558.03,38.57,118.01,-1,-1,-1,-1
51,15,438.53,536.75,57.00,148.72,-1,-1,-1,-1
52,5,1544.84,567.31,46.05,126.87,-1,-1,-1,-1
52,11,1641.01,531.20,34.35,95.46,-1,-1,-1,-1
52,13,393.08,551.47,45.17,139.27,-1,-1,-1,-1
52,16,333.66,558.12,40.46,122.50,-1,-1,-1,-1
52,14,507.61,549.70,26.79,71.58,-1,-1,-1,-1
52,15,435.08,535.19,59.07,152.47,-1,-1,-1,-1
53,5,1548.45,568.98,46.28,129.10,-1,-1,-1,-1
53,11,1643.57,530.56,35.26,95.89,-1,-1,-1,-1
53,13,393.30,552.42,44.86,138.76,-1,-1,-1,-1
53,14,510.09,554.30,22.57,63.66,-1,-1,-1,-1
53,15,432.92,537.74,54.79,151.40,-1,-1,-1,-1
53,16,328.43,559.30,41.25,126.35,-1,-1,-1,-1
54,5,1553.79,568.72,46.56,131.04,-1,-1,-1,-1
54,11,1648.87,531.07,34.81,95.14,-1,-1,-1,-1
54,13,390.85,553.19,43.47,135.53,-1,-1,-1,-1
54,14,505.72,553.30,24.43,67.47,-1,-1,-1,-1
54,15,432.95,538.59,54.38,151.10,-1,-1,-1,-1
54,16,326.63,556.42,41.11,124.99,-1,-1,-1,-1
55,5,1558.14,567.29,47.40,133.82,-1,-1,-1,-1
55,11,1654.10,533.16,33.56,93.92,-1,-1,-1,-1
55,13,386.16,552.16,43.93,138.04,-1,-1,-1,-1
55,14,504.50,552.71,25.11,69.11,-1,-1,-1,-1
55,15,431.27,548.09,50.17,141.02,-1,-1,-1,-1
55,16,324.87,555.06,42.57,124.40,-1,-1,-1,-1
56,5,1560.28,566.85,49.52,138.25,-1,-1,-1,-1
56,11,1657.69,533.83,33.22,93.88,-1,-1,-1,-1
56,13,382.43,552.57,43.14,135.49,-1,-1,-1,-1
56,14,501.43,553.54,23.85,66.08,-1,-1,-1,-1
56,15,424.04,549.16,49.94,139.65,-1,-1,-1,-1
56,16,320.34,553.36,42.64,123.94,-1,-1,-1,-1
56,17,547.91,533.79,43.89,111.20,-1,-1,-1,-1
57,5,1566.87,565.26,51.67,142.95,-1,-1,-1,-1
57,11,1661.82,531.36,32.85,93.70,-1,-1,-1,-1
57,13,377.59,552.62,43.55,136.50,-1,-1,-1,-1
57,14,497.50,553.99,25.60,70.64,-1,-1,-1,-1
57,15,421.87,549.84,49.39,138.58,-1,-1,-1,-1
57,16,318.15,552.57,43.24,124.64,-1,-1,-1,-1
57,17,546.01,533.93,44.26,110.25,-1,-1,-1,-1
58,5,1571.44,562.56,52.58,144.68,-1,-1,-1,-1
58,11,1665.01,529.97,32.72,93.40,-1,-1,-1,-1
58,13,375.25,549.37,42.01,132.69,-1,-1,-1,-1
58,14,494.82,552.88,25.86,70.56,-1,-1,-1,-1
58,15,421.12,550.45,49.13,138.19,-1,-1,-1,-1
58,16,313.31,551.60,42.26,124.06,-1,-1,-1,-1
58,17,544.90,531.67,40.55,113.13,-1,-1,-1,-1
58,18,1384.83,514.18,19.72,57.41,-1,-1,-1,-1
59,5,1578.93,559.99,53.31,148.73,-1,-1,-1,-1
59,11,1667.86,527.08,33.08,95.45,-1,-1,-1,-1
59,13,374.97,545.53,42.96,136.14,-1,-1,-1,-1
59,14,490.53,550.49,27.44,73.73,-1,-1,-1,-1
59,15,417.88,546.96,48.38,136.55,-1,-1,-1,-1
59,16,309.93,550.25,42.84,127.38,-1,-1,-1,-1
59,17,544.72,526.65,40.41,110.52,-1,-1,-1,-1
59,18,1386.42,515.02,20.52,58.68,-1,-1,-1,-1
60,5,1580.96,562.97,52.33,147.35,-1,-1,-1,-1
60,11,1669.03,522.65,34.08,97.82,-1,-1,-1,-1
60,13,368.89,544.49,43.62,138.13,-1,-1,-1,-1
60,14,486.66,550.92,26.58,72.11,-1,-1,-1,-1
60,15,413.92,549.75,48.33,136.16,-1,-1,-1,-1
60,16,307.94,549.67,44.04,129.89,-1,-1,-1,-1
60,17,541.48,524.31,42.19,113.47,-1,-1,-1,-1
60,18,1388.14,516.05,20.25,57.59,-1,-1,-1,-1
61,5,1583.67,561.41,52.59,147.99,-1,-1,-1,-1
61,11,1672.78,510.10,37.35,106.41,-1,-1,-1,-1
61,13,361.63,543.83,43.85,138.74,-1,-1,-1,-1
61,14,482.99,551.58,26.55,73.31,-1,-1,-1,-1
61,15,412.38,550.05,48.95,138.10,-1,-1,-1,-1
61,16,303.92,549.98,43.26,127.98,-1,-1,-1,-1
61,18,1388.73,510.84,20.21,57.98,-1,-1,-1,-1
61,17,537.39,526.93,42.88,109.37,-1,-1,-1,-1
62,5,1587.06,560.89,54.73,151.21,-1,-1,-1,-1
62,11,1679.68,522.13,35.82,102.88,-1,-1,-1,-1
62,13,363.73,543.74,43.23,137.00,-1,-1,-1,-1
62,14,479.20,548.66,28.48,77.11,-1,-1,-1,-1
62,16,301.34,546.26,43.52,126.03,-1,-1,-1,-1
62,17,533.52,523.97,41.71,113.29,-1,-1,-1,-1
62,18,1388.91,509.09,20.06,58.48,-1,-1,-1,-1
62,15,408.66,553.07,55.67,140.92,-1,-1,-1,-1
63,5,1596.31,552.57,54.15,150.71,-1,-1,-1,-1
63,11,1685.95,514.30,34.97,101.27,-1,-1,-1,-1
63,13,359.82,553.94,43.66,139.08,-1,-1,-1,-1
63,14,476.57,556.00,27.62,74.87,-1,-1,-1,-1
63,15,409.62,562.26,49.12,138.72,-1,-1,-1,-1
63,16,296.84,559.02,42.81,125.47,-1,-1,-1,-1
63,17,532.47,538.08,43.06,117.14,-1,-1,-1,-1
63,18,1388.80,503.33,19.71,57.82,-1,-1,-1,-1
64,5,1600.63,562.15,53.58,151.40,-1,-1,-1,-1
64,11,1691.17,524.84,35.19,101.48,-1,-1,-1,-1
64,13,357.98,543.72,44.89,142.83,-1,-1,-1,-1
64,15,406.31,549.26,45.19,130.01,-1,-1,-1,-1
64,16,294.19,550.31,44.18,129.65,-1,-1,-1,-1
64,17,532.27,524.47,43.03,117.77,-1,-1,-1,-1
64,18,1392.11,502.86,20.98,62.31,-1,-1,-1,-1
64,14,471.57,553.70,29.70,77.04,-1,-1,-1,-1
65,5,1604.48,563.42,53.03,150.83,-1,-1,-1,-1
65,11,1693.23,527.98,36.10,99.07,-1,-1,-1,-1
65,13,354.08,526.24,57.88,169.55,-1,-1,-1,-1
65,15,401.73,553.17,47.50,136.71,-1,-1,-1,-1
65,16,287.50,553.56,45.65,132.45,-1,-1,-1,-1
65,17,525.70,527.79,43.10,117.84,-1,-1,-1,-1
65,18,1393.19,499.57,21.50,64.69,-1,-1,-1,-1
65,14,465.07,554.00,33.28,79.58,-1,-1,-1,-1
66,5,1610.27,564.09,52.68,151.01,-1,-1,-1,-1
66,11,1697.82,521.85,36.38,98.58,-1,-1,-1,-1
66,13,337.58,551.42,61.21,151.63,-1,-1,-1,-1
66,15,400.20,559.95,49.34,140.89,-1,-1,-1,-1
66,16,285.43,560.47,44.77,130.33,-1,-1,-1,-1
66,17,523.88,534.85,43.10,118.62,-1,-1,-1,-1
66,18,1393.45,497.91,21.80,65.99,-1,-1,-1,-1
66,14,461.24,564.11,30.51,69.02,-1,-1,-1,-1
67,5,1617.58,574.58,51.21,150.49,-1,-1,-1,-1
67,11,1701.82,528.66,36.54,97.66,-1,-1,-1,-1
67,13,336.60,539.92,51.58,142.31,-1,-1,-1,-1
67,14,458.56,549.44,28.38,80.81,-1,-1,-1,-1
67,15,393.03,548.61,50.36,143.36,-1,-1,-1,-1
67,16,281.98,553.06,45.03,131.42,-1,-1,-1,-1
67,17,516.20,529.30,43.91,121.13,-1,-1,-1,-1
67,18,1394.56,503.06,22.54,68.28,-1,-1,-1,-1
67,19,553.39,546.75,32.98,102.23,-1,-1,-1,-1
68,5,1618.33,574.73,52.66,151.19,-1,-1,-1,-1
