16,2,853.11,160.59,254.47,667.73,-1,-1,-1,-1
16,3,770.49,328.06,46.94,136.52,-1,-1,-1,-1
16,4,700.82,321.06,57.83,155.54,-1,-1,-1,-1
16,5,669.85,349.90,39.12,115.26,-1,-1,-1,-1
16,6,829.88,344.85,40.34,115.33,-1,-1,-1,-1
17,0,469.52,284.03,123.08,347.57,-1,-1,-1,-1
17,1,310.47,271.81,143.81,381.02,-1,-1,-1,-1
17,2,864.88,165.24,258.03,671.30,-1,-1,-1,-1
17,3,770.28,330.93,46.30,134.06,-1,-1,-1,-1
17,4,702.52,323.08,58.08,156.35,-1,-1,-1,-1
17,5,669.47,348.74,40.28,119.11,-1,-1,-1,-1
17,6,828.66,345.16,41.75,117.62,-1,-1,-1,-1
18,0,469.07,286.10,125.78,351.58,-1,-1,-1,-1
18,1,307.55,277.74,147.26,385.19,-1,-1,-1,-1
18,2,866.21,168.89,257.27,667.31,-1,-1,-1,-1
18,3,770.38,334.80,47.39,131.05,-1,-1,-1,-1
18,4,704.19,325.73,56.53,154.04,-1,-1,-1,-1
18,5,666.06,352.07,40.27,119.71,-1,-1,-1,-1
18,6,828.74,347.57,43.29,119.55,-1,-1,-1,-1
19,0,461.54,290.43,128.97,358.28,-1,-1,-1,-1
19,1,304.15,284.23,150.64,387.03,-1,-1,-1,-1
19,2,847.60,167.61,249.55,663.87,-1,-1,-1,-1
19,3,771.27,338.41,47.78,129.82,-1,-1,-1,-1
19,4,705.54,329.91,57.84,155.60,-1,-1,-1,-1
19,5,667.86,353.89,41.56,123.56,-1,-1,-1,-1
20,0,456.96,287.33,131.70,361.73,-1,-1,-1,-1
20,1,301.66,284.27,149.48,379.42,-1,-1,-1,-1
20,2,841.56,172.15,244.14,661.74,-1,-1,-1,-1
20,3,767.60,345.03,49.40,127.93,-1,-1,-1,-1
20,4,709.64,337.61,58.32,156.33,-1,-1,-1,-1
20,5,668.29,355.20,42.17,125.33,-1,-1,-1,-1
20,7,1009.87,262.00,123.25,401.83,-1,-1,-1,-1
21,0,462.97,290.57,136.16,365.07,-1,-1,-1,-1
21,1,308.94,289.33,149.35,383.39,-1,-1,-1,-1
21,2,841.49,171.57,241.74,659.15,-1,-1,-1,-1
21,3,779.58,348.09,49.78,133.46,-1,-1,-1,-1
21,4,714.42,342.75,56.41,154.21,-1,-1,-1,-1
21,5,674.54,358.92,42.01,124.72,-1,-1,-1,-1
21,7,990.44,241.08,147.38,455.35,-1,-1,-1,-1
22,0,478.49,296.40,134.88,371.48,-1,-1,-1,-1
22,1,328.18,291.02,153.25,396.78,-1,-1,-1,-1
22,2,846.22,164.27,246.47,668.52,-1,-1,-1,-1
22,3,795.22,351.22,47.77,132.32,-1,-1,-1,-1
22,4,729.09,343.92,56.61,154.82,-1,-1,-1,-1
22,5,687.32,362.73,42.39,125.40,-1,-1,-1,-1
22,7,1008.98,252.73,143.12,438.58,-1,-1,-1,-1
23,0,488.36,309.65,135.61,363.48,-1,-1,-1,-1
23,1,342.00,296.87,151.29,383.89,-1,-1,-1,-1
23,2,854.22,170.87,250.22,666.39,-1,-1,-1,-1
23,3,809.45,354.83,47.40,131.56,-1,-1,-1,-1
23,4,740.54,345.60,57.70,154.45,-1,-1,-1,-1
23,5,698.62,364.53,42.29,125.19,-1,-1,-1,-1
23,7,1015.26,254.13,146.61,434.69,-1,-1,-1,-1
24,0,499.21,312.14,138.81,360.18,-1,-1,-1,-1
24,1,343.72,299.72,148.46,375.13,-1,-1,-1,-1
24,2,857.84,167.51,250.31,662.45,-1,-1,-1,-1
24,3,815.22,358.60,47.44,133.62,-1,-1,-1,-1
24,4,752.08,346.28,58.58,153.05,-1,-1,-1,-1
24,5,712.64,367.03,41.70,124.03,-1,-1,-1,-1
24,7,1020.32,253.15,159.75,454.07,-1,-1,-1,-1
25,0,509.82,305.25,139.94,380.23,-1,-1,-1,-1
25,1,353.37,286.37,162.49,404.23,-1,-1,-1,-1
25,2,877.39,171.53,248.54,659.90,-1,-1,-1,-1
25,3,836.32,358.51,45.94,130.86,-1,-1,-1,-1
25,4,764.90,346.90,57.61,152.05,-1,-1,-1,-1
25,5,728.85,372.62,40.99,123.20,-1,-1,-1,-1
25,7,1024.39,247.79,164.27,459.83,-1,-1,-1,-1
26,0,523.74,328.97,133.42,352.08,-1,-1,-1,-1
26,1,363.19,306.43,163.09,386.77,-1,-1,-1,-1
26,2,881.95,177.23,248.52,650.88,-1,-1,-1,-1
26,3,854.52,358.74,44.30,127.65,-1,-1,-1,-1
26,4,779.48,348.41,58.22,152.61,-1,-1,-1,-1
26,5,741.89,373.74,41.08,122.80,-1,-1,-1,-1
26,7,1032.75,246.96,171.62,471.00,-1,-1,-1,-1
27,0,533.67,312.79,133.84,372.96,-1,-1,-1,-1
27,1,376.61,298.22,151.76,409.64,-1,-1,-1,-1
27,2,885.91,185.03,247.33,642.42,-1,-1,-1,-1
27,4,796.11,352.60,58.16,152.93,-1,-1,-1,-1
27,5,756.12,376.49,40.60,122.28,-1,-1,-1,-1
27,7,1050.39,254.11,171.53,468.41,-1,-1,-1,-1
28,0,549.30,322.38,141.07,365.02,-1,-1,-1,-1
28,1,376.09,299.30,170.15,440.93,-1,-1,-1,-1
28,2,899.94,187.82,247.24,644.14,-1,-1,-1,-1
28,4,806.86,359.23,57.84,154.30,-1,-1,-1,-1
28,5,765.24,382.94,39.69,121.02,-1,-1,-1,-1
28,7,1058.33,258.65,170.40,466.22,-1,-1,-1,-1
29,0,553.30,329.80,133.14,376.57,-1,-1,-1,-1
29,1,379.36,308.13,163.38,434.43,-1,-1,-1,-1
29,2,898.11,197.08,247.62,655.36,-1,-1,-1,-1
29,4,813.79,363.37,57.84,153.73,-1,-1,-1,-1
29,5,771.72,389.55,39.59,121.02,-1,-1,-1,-1
29,7,1065.92,270.94,171.18,469.13,-1,-1,-1,-1
30,0,561.85,324.75,140.86,391.67,-1,-1,-1,-1
30,1,397.41,325.73,145.64,411.22,-1,-1,-1,-1
30,2,900.99,199.63,252.20,668.74,-1,-1,-1,-1
30,4,820.08,367.44,57.54,153.36,-1,-1,-1,-1
30,5,781.30,394.01,38.62,119.98,-1,-1,-1,-1
30,7,1070.03,273.64,176.21,477.02,-1,-1,-1,-1
31,0,567.62,331.25,141.60,383.66,-1,-1,-1,-1
31,1,391.76,333.53,156.78,421.42,-1,-1,-1,-1
31,2,906.24,196.64,253.26,668.52,-1,-1,-1,-1
31,4,828.73,373.85,56.67,151.96,-1,-1,-1,-1
31,5,788.62,398.20,39.14,121.69,-1,-1,-1,-1
31,7,1076.42,275.05,174.63,472.92,-1,-1,-1,-1
32,0,570.74,324.55,144.94,418.55,-1,-1,-1,-1
32,1,397.76,329.65,156.10,431.53,-1,-1,-1,-1
32,2,907.44,204.83,255.03,669.92,-1,-1,-1,-1
32,4,832.73,378.65,56.17,151.91,-1,-1,-1,-1
32,5,793.91,401.21,38.00,120.33,-1,-1,-1,-1
32,7,1082.79,280.38,178.03,476.32,-1,-1,-1,-1
33,0,569.91,322.84,141.04,423.84,-1,-1,-1,-1
33,1,391.00,327.95,156.51,432.73,-1,-1,-1,-1
33,2,904.78,212.73,258.57,676.17,-1,-1,-1,-1
33,4,838.26,384.64,55.24,151.82,-1,-1,-1,-1
33,5,800.97,403.30,39.75,124.64,-1,-1,-1,-1
33,7,1092.33,287.11,176.54,478.12,-1,-1,-1,-1
34,0,573.36,332.19,145.41,416.72,-1,-1,-1,-1
34,1,390.21,336.27,160.39,433.00,-1,-1,-1,-1
34,2,908.33,218.85,256.77,670.94,-1,-1,-1,-1
34,4,842.20,387.55,53.99,152.45,-1,-1,-1,-1
34,5,806.51,407.10,40.57,126.34,-1,-1,-1,-1
34,7,1096.34,291.09,179.88,474.50,-1,-1,-1,-1
35,0,574.93,337.50,148.74,430.56,-1,-1,-1,-1
35,1,386.03,341.70,158.06,425.35,-1,-1,-1,-1
35,2,915.47,225.90,254.25,661.84,-1,-1,-1,-1
35,4,845.47,394.81,53.74,151.52,-1,-1,-1,-1
35,5,808.78,413.42,40.56,125.85,-1,-1,-1,-1
35,7,1098.38,294.50,182.69,473.27,-1,-1,-1,-1
36,0,587.72,356.59,145.21,396.29,-1,-1,-1,-1
36,1,383.40,346.80,163.14,437.50,-1,-1,-1,-1
36,2,920.53,232.06,251.49,654.32,-1,-1,-1,-1
36,4,847.29,397.29,53.42,153.38,-1,-1,-1,-1
36,5,812.00,420.07,41.02,127.17,-1,-1,-1,-1
36,7,1098.86,297.67,185.02,476.60,-1,-1,-1,-1
37,0,574.06,364.75,143.61,404.93,-1,-1,-1,-1
37,1,376.78,350.27,164.30,442.38,-1,-1,-1,-1
37,2,924.31,239.81,249.01,645.08,-1,-1,-1,-1
37,4,851.03,405.29,54.66,154.30,-1,-1,-1,-1
37,5,815.44,423.93,41.52,129.31,-1,-1,-1,-1
37,7,1104.91,303.97,185.98,471.51,-1,-1,-1,-1
37,8,903.63,421.08,39.54,116.65,-1,-1,-1,-1
38,0,579.78,375.01,141.70,390.33,-1,-1,-1,-1
38,1,372.28,356.68,171.00,449.64,-1,-1,-1,-1
38,2,926.83,250.06,255.50,661.10,-1,-1,-1,-1
38,4,853.94,407.59,53.80,153.19,-1,-1,-1,-1
38,5,813.89,429.00,41.98,129.68,-1,-1,-1,-1
38,7,1109.05,307.86,184.87,456.63,-1,-1,-1,-1
38,8,904.97,427.32,40.25,117.49,-1,-1,-1,-1
39,0,576.80,381.72,145.66,398.05,-1,-1,-1,-1
39,1,369.19,364.36,171.37,445.81,-1,-1,-1,-1
39,2,919.06,253.76,264.46,675.96,-1,-1,-1,-1
39,4,855.44,414.40,53.59,153.24,-1,-1,-1,-1
39,5,816.97,441.70,41.21,126.65,-1,-1,-1,-1
39,7,1113.82,318.72,185.35,449.51,-1,-1,-1,-1
39,8,905.08,435.99,39.68,115.93,-1,-1,-1,-1
40,0,580.42,384.18,143.26,391.84,-1,-1,-1,-1
40,1,365.92,370.00,171.57,447.85,-1,-1,-1,-1
40,2,915.25,259.18,263.26,668.06,-1,-1,-1,-1
40,5,808.33,455.26,40.32,120.28,-1,-1,-1,-1
40,7,1118.81,332.14,185.83,456.81,-1,-1,-1,-1
40,8,905.60,442.09,41.65,119.71,-1,-1,-1,-1
40,4,850.13,424.97,58.25,151.82,-1,-1,-1,-1
41,0,564.09,368.27,160.49,432.42,-1,-1,-1,-1
41,1,360.59,376.40,166.00,442.63,-1,-1,-1,-1
41,2,919.16,263.25,271.65,679.63,-1,-1,-1,-1
41,4,852.63,427.99,54.80,151.22,-1,-1,-1,-1
41,5,883.69,458.64,64.38,187.37,-1,-1,-1,-1
41,7,1119.73,341.37,185.87,459.56,-1,-1,-1,-1
41,8,902.89,448.94,43.50,114.51,-1,-1,-1,-1
42,0,553.75,359.64,165.48,459.47,-1,-1,-1,-1
42,1,352.57,382.09,163.73,446.39,-1,-1,-1,-1
42,2,920.88,263.70,272.27,694.10,-1,-1,-1,-1
42,4,853.16,436.60,53.99,150.75,-1,-1,-1,-1
42,5,836.52,463.62,48.96,144.90,-1,-1,-1,-1
42,7,1118.16,344.41,184.24,455.17,-1,-1,-1,-1
42,8,903.11,451.60,39.78,113.75,-1,-1,-1,-1
43,0,564.17,387.27,147.00,427.57,-1,-1,-1,-1
43,1,334.34,376.32,168.35,459.60,-1,-1,-1,-1
43,2,915.90,266.11,272.59,697.06,-1,-1,-1,-1
43,4,850.26,438.71,54.42,153.15,-1,-1,-1,-1
43,7,1114.49,356.19,183.77,452.68,-1,-1,-1,-1
43,8,898.67,453.60,41.41,116.32,-1,-1,-1,-1
43,5,818.78,463.48,44.98,134.36,-1,-1,-1,-1
44,0,561.41,387.76,146.46,402.23,-1,-1,-1,-1
44,1,323.83,371.30,184.85,492.82,-1,-1,-1,-1
44,2,908.50,268.34,274.32,697.88,-1,-1,-1,-1
44,4,844.26,443.79,54.33,154.90,-1,-1,-1,-1
44,5,800.15,466.30,44.20,124.08,-1,-1,-1,-1
44,7,1114.88,363.23,183.38,451.08,-1,-1,-1,-1
44,8,897.69,457.05,40.58,114.84,-1,-1,-1,-1
45,0,554.19,389.98,146.92,410.77,-1,-1,-1,-1
45,1,313.78,382.21,192.18,516.22,-1,-1,-1,-1
45,2,903.97,273.43,268.81,697.09,-1,-1,-1,-1
45,4,841.59,445.88,58.01,163.00,-1,-1,-1,-1
45,5,798.43,464.63,46.65,131.17,-1,-1,-1,-1
45,7,1111.51,371.72,184.31,453.97,-1,-1,-1,-1
45,8,892.61,463.13,40.77,116.11,-1,-1,-1,-1
46,0,542.61,400.02,161.60,441.89,-1,-1,-1,-1
46,1,305.20,383.91,194.68,507.07,-1,-1,-1,-1
46,2,899.97,280.24,265.84,693.64,-1,-1,-1,-1
46,4,833.04,445.06,64.63,171.73,-1,-1,-1,-1
46,5,794.02,474.79,43.81,125.31,-1,-1,-1,-1
46,7,1108.57,381.03,181.45,449.57,-1,-1,-1,-1
46,8,886.01,463.96,41.71,121.62,-1,-1,-1,-1
47,0,526.15,384.75,171.82,474.89,-1,-1,-1,-1
47,1,294.48,388.28,196.40,511.09,-1,-1,-1,-1
47,2,897.30,288.08,265.51,690.88,-1,-1,-1,-1
47,4,827.23,451.63,66.14,173.98,-1,-1,-1,-1
47,5,787.70,484.02,42.77,121.91,-1,-1,-1,-1
47,7,1104.36,387.90,180.32,449.37,-1,-1,-1,-1
47,8,884.83,476.23,41.31,116.91,-1,-1,-1,-1
48,0,528.99,407.47,165.38,486.29,-1,-1,-1,-1
48,1,279.73,403.38,193.86,520.40,-1,-1,-1,-1
48,2,884.69,296.95,268.32,691.66,-1,-1,-1,-1
48,4,822.28,454.42,67.55,175.07,-1,-1,-1,-1
48,5,780.09,487.79,43.70,124.56,-1,-1,-1,-1
48,7,1103.61,396.97,180.85,453.36,-1,-1,-1,-1
48,8,881.72,480.55,39.81,113.51,-1,-1,-1,-1
49,0,513.97,399.05,182.05,521.03,-1,-1,-1,-1
49,1,258.17,405.65,206.71,518.66,-1,-1,-1,-1
49,2,883.38,297.81,269.56,693.52,-1,-1,-1,-1
49,4,817.30,463.98,65.74,170.78,-1,-1,-1,-1
49,5,777.23,494.49,40.44,116.97,-1,-1,-1,-1
49,7,1093.42,402.02,182.08,456.98,-1,-1,-1,-1
49,8,876.49,483.67,41.17,116.88,-1,-1,-1,-1
50,0,510.72,412.46,173.71,502.54,-1,-1,-1,-1
50,1,250.20,415.57,198.27,524.65,-1,-1,-1,-1
50,2,872.62,311.59,268.86,702.65,-1,-1,-1,-1
50,4,813.50,470.30,65.86,171.10,-1,-1,-1,-1
50,5,771.20,503.16,40.94,118.42,-1,-1,-1,-1
50,7,1085.61,404.39,183.28,461.31,-1,-1,-1,-1
50,8,870.50,491.86,41.22,116.79,-1,-1,-1,-1
51,0,506.12,411.42,175.50,506.11,-1,-1,-1,-1
51,1,230.38,426.61,200.29,540.24,-1,-1,-1,-1
51,2,865.33,324.34,265.56,704.89,-1,-1,-1,-1
51,4,808.26,476.89,66.59,172.24,-1,-1,-1,-1
51,5,765.22,506.54,42.35,123.02,-1,-1,-1,-1
51,7,1079.57,407.46,180.80,456.21,-1,-1,-1,-1
51,8,866.34,497.26,40.78,115.38,-1,-1,-1,-1
52,0,492.43,409.11,176.63,523.37,-1,-1,-1,-1
52,1,224.77,417.94,195.43,520.19,-1,-1,-1,-1
52,2,862.46,326.43,264.43,701.81,-1,-1,-1,-1
52,4,804.87,480.23,66.25,171.09,-1,-1,-1,-1
52,5,761.65,512.13,42.77,125.48,-1,-1,-1,-1
52,7,1072.48,408.81,182.03,456.73,-1,-1,-1,-1
52,8,863.49,501.24,39.67,117.29,-1,-1,-1,-1
53,0,486.86,403.71,184.32,533.16,-1,-1,-1,-1
53,1,203.57,428.83,200.81,535.47,-1,-1,-1,-1
53,2,859.48,336.31,260.38,698.75,-1,-1,-1,-1
53,4,801.77,484.63,65.76,170.99,-1,-1,-1,-1
53,5,756.09,514.18,43.95,128.14,-1,-1,-1,-1
53,7,1067.47,411.19,185.26,457.59,-1,-1,-1,-1
54,0,478.76,427.84,185.47,543.96,-1,-1,-1,-1
54,1,182.42,431.28,221.31,540.70,-1,-1,-1,-1
54,2,854.71,342.83,258.57,697.06,-1,-1,-1,-1
54,4,797.38,488.66,65.78,172.17,-1,-1,-1,-1
54,5,750.88,515.19,44.27,130.55,-1,-1,-1,-1
54,7,1068.41,412.11,185.33,458.50,-1,-1,-1,-1
55,0,476.37,436.49,181.99,529.66,-1,-1,-1,-1
55,1,175.43,430.94,226.89,571.33,-1,-1,-1,-1
55,2,849.65,344.13,258.40,694.55,-1,-1,-1,-1
55,4,797.19,493.19,65.09,172.19,-1,-1,-1,-1
55,5,749.33,519.71,44.36,130.87,-1,-1,-1,-1
55,7,1065.77,411.69,188.72,460.04,-1,-1,-1,-1
56,0,467.68,432.48,197.43,552.49,-1,-1,-1,-1
56,1,159.89,422.46,240.36,587.08,-1,-1,-1,-1
56,2,846.66,342.81,260.97,697.22,-1,-1,-1,-1
56,4,794.71,493.56,66.20,174.93,-1,-1,-1,-1
56,5,747.20,523.35,45.38,132.23,-1,-1,-1,-1
56,7,1061.97,409.65,192.85,462.72,-1,-1,-1,-1
57,0,454.39,431.08,208.52,549.02,-1,-1,-1,-1
57,1,161.89,430.48,216.26,597.82,-1,-1,-1,-1
57,2,838.74,339.83,263.80,700.72,-1,-1,-1,-1
57,4,793.72,494.89,65.71,174.56,-1,-1,-1,-1
57,5,745.82,528.86,44.43,128.97,-1,-1,-1,-1
57,7,1059.35,409.14,194.98,464.25,-1,-1,-1,-1
58,0,450.88,434.81,208.14,563.04,-1,-1,-1,-1
58,1,149.36,425.10,240.86,588.66,-1,-1,-1,-1
58,2,833.78,337.43,266.16,702.27,-1,-1,-1,-1
58,4,795.54,497.75,63.11,171.85,-1,-1,-1,-1
58,5,745.09,528.35,43.04,128.79,-1,-1,-1,-1
58,7,1058.88,410.21,196.75,465.18,-1,-1,-1,-1
59,0,443.62,433.77,206.31,557.79,-1,-1,-1,-1
59,1,135.83,397.51,233.86,643.21,-1,-1,-1,-1
59,2,828.91,333.95,266.61,697.51,-1,-1,-1,-1
59,4,791.15,493.71,60.70,168.16,-1,-1,-1,-1
59,5,742.68,530.86,43.40,128.94,-1,-1,-1,-1
59,7,1058.51,411.71,196.41,466.87,-1,-1,-1,-1
60,0,436.69,426.94,204.36,568.57,-1,-1,-1,-1
60,1,120.15,431.31,225.26,626.59,-1,-1,-1,-1
60,2,822.39,333.13,265.72,695.67,-1,-1,-1,-1
60,5,740.62,528.67,44.21,131.00,-1,-1,-1,-1
60,7,1061.88,416.34,190.76,470.60,-1,-1,-1,-1
61,0,437.23,423.31,206.42,580.54,-1,-1,-1,-1
61,1,112.39,436.48,218.62,611.75,-1,-1,-1,-1
61,2,817.76,333.02,267.40,690.65,-1,-1,-1,-1
61,5,739.02,526.77,45.25,134.14,-1,-1,-1,-1
61,7,1061.97,418.66,190.80,472.56,-1,-1,-1,-1
62,0,436.68,426.22,202.90,581.02,-1,-1,-1,-1
62,1,96.00,427.65,236.84,648.75,-1,-1,-1,-1
62,2,811.48,333.09,270.94,687.35,-1,-1,-1,-1
62,5,740.05,526.87,45.78,136.22,-1,-1,-1,-1
62,7,1061.58,415.42,188.54,469.45,-1,-1,-1,-1
63,0,431.82,408.14,208.24,616.94,-1,-1,-1,-1
63,1,69.82,420.27,253.20,658.73,-1,-1,-1,-1
63,2,807.18,335.79,277.11,687.18,-1,-1,-1,-1
63,5,739.40,519.74,46.81,137.38,-1,-1,-1,-1
63,7,1062.66,412.46,188.83,469.36,-1,-1,-1,-1
64,0,428.11,410.60,206.51,606.96,-1,-1,-1,-1
64,1,74.44,412.10,251.19,664.36,-1,-1,-1,-1
64,2,813.89,337.88,274.35,700.66,-1,-1,-1,-1
64,5,739.64,518.10,47.20,137.26,-1,-1,-1,-1
64,7,1066.95,412.50,187.42,468.54,-1,-1,-1,-1
65,0,440.40,389.94,224.47,663.67,-1,-1,-1,-1
65,1,50.91,409.78,274.10,669.22,-1,-1,-1,-1
65,2,811.45,331.83,274.32,698.44,-1,-1,-1,-1
65,5,743.00,515.57,48.68,137.52,-1,-1,-1,-1
65,7,1064.56,411.87,187.07,465.20,-1,-1,-1,-1
66,0,440.05,393.78,223.10,648.04,-1,-1,-1,-1
66,1,59.47,408.44,257.51,670.56,-1,-1,-1,-1
66,2,808.70,327.06,278.19,706.82,-1,-1,-1,-1
66,5,745.29,510.76,48.72,137.96,-1,-1,-1,-1
66,7,1070.26,413.92,190.86,466.35,-1,-1,-1,-1
66,9,797.09,485.42,57.05,149.73,-1,-1,-1,-1
67,0,439.07,379.38,227.32,672.61,-1,-1,-1,-1
67,1,34.08,404.01,281.62,674.99,-1,-1,-1,-1
67,2,810.92,325.50,279.60,708.02,-1,-1,-1,-1
67,5,745.58,506.35,49.39,140.56,-1,-1,-1,-1
67,7,1071.93,411.39,193.27,472.54,-1,-1,-1,-1
67,9,803.11,487.05,52.89,140.88,-1,-1,-1,-1
68,0,417.02,360.29,257.21,711.48,-1,-1,-1,-1
68,1,6.16,396.31,299.95,682.69,-1,-1,-1,-1
68,2,812.42,321.19,281.36,711.80,-1,-1,-1,-1
68,5,747.18,501.00,49.82,140.29,-1,-1,-1,-1
68,7,1075.84,402.81,195.02,473.18,-1,-1,-1,-1
68,9,805.32,480.15,52.81,142.49,-1,-1,-1,-1
69,0,426.17,345.81,245.16,733.19,-1,-1,-1,-1
69,1,14.66,388.10,284.85,690.90,-1,-1,-1,-1
69,2,811.60,316.24,284.36,714.51,-1,-1,-1,-1
