epoch,acc,loss,val_acc,val_loss
92,0.6683618377699133,0.8950295989788033,0.6347171867016664,1.0044247234605022
93,0.6669337141289183,0.8979416984351453,0.6266369430981961,1.0280220287362325
94,0.667212372424689,0.8985323893280213,0.6209250448905316,1.04656097938105
95,0.6681180117359405,0.8938461617764237,0.6337419845087012,1.0110960919217966
96,0.6697202967959613,0.8921444401969738,0.633324042269864,1.0243800537487895
97,0.666689888213287,0.8940008523019156,0.6271942005944007,1.0239229709217228
98,0.6712180849397904,0.8866966036595232,0.6303984370735503,1.0158033045296817
99,0.6674910306644031,0.8925071310638247,0.6230147654555508,1.04774888336044
100,0.6724372148086104,0.885821787193363,0.621203673100963,1.0646259790843295
101,0.6722282211340151,0.8849144175847482,0.6320702120200875,1.0163763346745796
102,0.6736911770160463,0.8816365502550749,0.6266369414083737,1.041674086113566
103,0.6720888919684824,0.8841472003372648,0.6398718274131263,0.9983675301689463
104,0.671984395120804,0.8751542545265155,0.6329061017208493,1.0355948556944268
105,0.672297885684601,0.8836101991155562,0.6177208110229256,1.081994862900567
106,0.6708697620581391,0.8865545789123914,0.6342992433874878,1.007414451886698
107,0.6715315754267692,0.8791149373778505,0.6210643604551394,1.0336706536946838
108,0.6759552753741076,0.8745240293503671,0.6341599302808034,1.0505558968204813
109,0.6737260092695395,0.8829061262966917,0.6216216196411664,1.0261868244593906
110,0.6763384304199769,0.8772457437545321,0.6388966259882622,1.0090897848311158
111,0.67578111393432,0.872965227306074,0.6362496483878991,1.012175843580482
112,0.6792991744935888,0.8742012929516098,0.6355530750198463,0.9994174048458178
113,0.6762339335868316,0.871734230546743,0.6170242365795312,1.0561442780740482
114,0.6789508516119376,0.8727194217974674,0.6219002480052181,1.032157747708645
115,0.677557560365615,0.8676648644918666,0.6427974326094401,1.0029133745689982
116,0.6738653383644826,0.8762883818499608,0.6354137608378204,1.0119542931158518
117,0.6772789021051392,0.8718543813629639,0.6348565018054136,1.0108727401064843
118,0.6768260824048759,0.8734264818078784,0.6338813006877899,1.0212900738433464
119,0.6796823295747529,0.8689728339947753,0.6251044829481656,1.0257590256400944
120,0.6787766902136734,0.8643393767112981,0.6358317038447586,1.025169364263102
121,0.6813542791708265,0.8684314304710435,0.6322095237441898,1.0159607452830088
122,0.6790205162123514,0.8637887506368056,0.6334633561446494,1.0099395851499027
123,0.6790205162185798,0.8655843796403336,0.6415436020524231,1.0156049614714593
124,0.6816329373752458,0.8638356961801702,0.6232933928978812,1.0566072491640897
125,0.6944512173509044,0.8323127865218299,0.6476734441887472,0.9745742468182573
126,0.7012435124790687,0.812766860331889,0.6497631627567035,0.9723666611405992
127,0.7001985440022843,0.8109226133669841,0.65380328540335,0.9699412951457131
128,0.7046222438582715,0.8013443004155284,0.6496238484210575,0.9704621606266376
129,0.7061548642991932,0.7999238531589259,0.6504597341276935,0.9701710579936037
130,0.7046919084379236,0.7986775825790919,0.6512956221386329,0.9690017148698729
131,0.709498763451893,0.799741423029549,0.6529673978532713,0.9661561949658639
132,0.7076178201666911,0.7983765853909208,0.6551964284525704,0.9661173147639048
133,0.7062245288913023,0.795297464227688,0.6504597350494149,0.9672311633518061
134,0.7117280295709942,0.7852582444014057,0.6535246565784376,0.9682466191114839
135,0.7142011216181839,0.7903365283169514,0.6574254625851346,0.9706181846943098
136,0.7052492249796369,0.7907959870868743,0.6543605432067949,0.9717530124273497
137,0.7089066146193156,0.7867183598643572,0.655893003049585,0.9691083021077913
138,0.7082099689618976,0.7891841916509953,0.6490665880060688,0.9789359712416363
139,0.7117280295211663,0.785803337821999,0.6507383661786306,0.969044452936379
140,0.7086627886434754,0.7821969352046202,0.6561716332570794,0.9677311547638214
141,0.7098470862982494,0.7874893702626573,0.6501811057636419,0.97606337009017
142,0.7054582186957554,0.7903577936426874,0.6517135660672925,0.9745451984639021
143,0.7060851997403027,0.7838505027896995,0.6528280810597017,0.9744152342228546
144,0.7095684280170119,0.7824320448072333,0.6521315110712936,0.9720889336055087
145,0.7063986903040996,0.786661889551077,0.6544998560062388,0.9717220150932824
146,0.7137483019033874,0.7777090713772605,0.6543605425923141,0.9761832717460456
147,0.7102650736827346,0.7794026631273202,0.6501811060708823,0.9781769412694518
148,0.7135044759254711,0.7761469060564379,0.6505990499995419,0.9742211556618976
149,0.7113100421242241,0.7832870722344363,0.6519921941241038,0.9775573641983504
150,0.7107527256240341,0.7772628538739516,0.6499024763242486,0.9736876712017453
151,0.7130168240111617,0.7801480675537578,0.6515742508099251,0.9705267778991424
152,0.7141314570675981,0.7747956499846121,0.654778486060113,0.973437138593074
153,0.7144449475400437,0.7745518443468924,0.6547784871354545,0.9734127423197952
154,0.7190079765553351,0.7685678176647518,0.6550571151922658,0.9726741925342796
155,0.7165000522671093,0.7713128197587202,0.6547784852920119,0.9715470475019868
156,0.7187989828745115,0.7695943150048952,0.654639171109986,0.971599883332695
157,0.7168135427748498,0.7707835025699988,0.6542212267204658,0.9714715129014143
158,0.7160124002697533,0.7682374304994121,0.655753687331357,0.9722011768326317
159,0.7150719286759423,0.7745084088089249,0.6536639696851219,0.9713917555882758
160,0.7185551569526516,0.7691667609410109,0.6539425980491737,0.9712951496704337
161,0.7153854191899113,0.771406221511849,0.6544998581569219,0.971409832079386
162,0.7156989097204896,0.7697524763502303,0.6539425985100343,0.971199487595214
163,0.7159775680079555,0.7741711983515794,0.6557536885603187,0.9708399831019726
164,0.7163955553986693,0.7699582485857169,0.6540819137674017,0.9705422579013195
165,0.7137831341859469,0.766958884063603,0.6542212273349467,0.9702610241383621
166,0.7150022641108233,0.7698484668330076,0.6536639693778815,0.9710473043402446
167,0.7166045490587313,0.7673155937749078,0.65408191253844,0.9711379456458632
168,0.7150022640693,0.7684225146559289,0.6551964296815321,0.9711327632677924
169,0.7170573687465376,0.7651510368220971,0.654639171724467,0.9711270965251726
170,0.7175450206878371,0.7645476696890613,0.6543605427459344,0.9704294505807542
171,0.7115887004116901,0.7721258253923151,0.654639171109986,0.9712035376386544
172,0.7139572956402676,0.7705311354846224,0.6535246548886152,0.9708021307728955
173,0.7155247483409108,0.768069250617947,0.6544998575424411,0.9709046900886851
174,0.715768574291837,0.7701016299390482,0.6544998575424411,0.9700829140918771
175,0.7155944128998013,0.7657323275586065,0.6549178007029995,0.9707656859122601
176,0.7155595805964802,0.7703366544977567,0.6543605430531747,0.9706793178602592
177,0.7163258908127886,0.7693705322509184,0.6543605424386939,0.9713988319500205
178,0.7151067609169784,0.7687641807872926,0.6554750589673052,0.9711108198485423
179,0.7160472325876076,0.7658220747740542,0.6536639699923623,0.9711319002294049
180,0.7175798529849298,0.7649929821335529,0.6546391714172265,0.9709203553568456
181,0.7147584380893075,0.7680753432968168,0.6543605427459344,0.9711939102595615
182,0.717545020723132,0.7691434319604215,0.6543605430531747,0.9708339132598995
183,0.7202619387980659,0.7668450664334538,0.6536639699923623,0.9711187739962155
184,0.7152460901095014,0.7665406368033648,0.6547784868282142,0.9707167022621509
185,0.7184854923584663,0.7715173591586331,0.6542212285639084,0.9707415610859075
186,0.7177888467155814,0.7641276924325039,0.6549178013174805,0.9706182261717688
187,0.7136786373943249,0.7742109802799118,0.6547784868282142,0.9708600984406226
188,0.7155595806027086,0.7687313339711813,0.6544998572352007,0.970958665474174
189,0.7142707861625412,0.7711524046523315,0.6540819140746421,0.9709815161744344
190,0.715455083740497,0.7724648786855925,0.6543605424386939,0.970929928815242
191,0.717440523881682,0.7658769661860596,0.6546391720317074,0.9708639288071504
192,0.7195304608227936,0.7647630036938149,0.6535246558103365,0.9706562889605453
193,0.7132258177210518,0.7719243099549218,0.6542212285639084,0.9707001478401656
